Date,log_returns
2011-09-08,0.005565372643843948
2011-09-09,-0.0183697632542546
2011-09-12,-0.022516956939733934
2011-09-13,-0.0011832034704437695
2011-09-14,0.014387068747856058
2011-09-15,0.012519756250054883
2011-09-16,0.0016830410664110814
2011-09-19,-0.010339904240795181
2011-09-20,0.021284405456725344
2011-09-21,-0.0013530403595068234
2011-09-22,-0.041688881314134854
2011-09-23,-0.011418287525742744
2011-09-26,-0.006667982633315816
2011-09-27,0.027707482159485847
2011-09-28,-0.005112386748091802
2011-09-29,0.013964256346404452
2011-09-30,-0.014500177519274064
2011-10-03,-0.019147402767341518
2011-10-04,-0.016078690212319283
2011-10-05,-0.004378692933928154
2011-10-07,0.028375187287192356
2011-10-10,0.01855617514435224
2011-10-11,-0.0010548576964528867
2011-10-12,0.024828138159656368
2011-10-13,-0.00423490371061113
2011-10-14,0.010665900841971407
2011-10-17,-0.0027412799807702906
2011-10-18,-0.015902656477749584
2011-10-19,0.019977749866985615
2011-10-20,-0.009236654465073555
2011-10-21,-0.008272641750434453
2011-10-24,0.009538596201786407
2011-10-25,0.018124976515835178
2011-10-28,0.03205264636282784
2011-10-31,-0.006381445723893785
2011-11-01,-0.012971900191361616
2011-11-02,9.508957091864603e-05
2011-11-03,0.001387241922938985
2011-11-04,0.003497687435602619
2011-11-08,0.0009741104185977595
2011-11-09,-0.012996889754193604
2011-11-11,-0.01004824814991453
2011-11-14,-0.003973951574149737
2011-11-15,-0.01563137811895635
2011-11-16,-0.007535433683540195
2011-11-17,-0.01920746911581733
2011-11-18,-0.005883874256683862
2011-11-21,-0.026322819719387578
2011-11-22,0.007090231524927415
2011-11-23,-0.02225160074786096
2011-11-25,0.0007645323740951998
2011-11-28,0.02954818779399277
2011-11-29,-0.009568795826361632
2011-11-30,0.00559289365719913
2011-12-01,0.021456727931786077
2011-12-02,0.02269043070647762
2011-12-05,-0.00218052879217037
2011-12-07,0.004642806926756286
2011-12-08,-0.023776299598409673
2011-12-09,-0.01568777554509722
2011-12-12,-0.02120252082692823
2011-12-13,0.007527321801210558
2011-12-14,-0.007810722075448438
2011-12-15,-0.003554286186905766
2011-12-16,-0.02016465475128
2011-12-19,-0.008311164053918654
2011-12-20,-0.015048365861574937
2011-12-21,0.03225224047519715
2011-12-22,0.00863486755049247
2011-12-23,-0.00420204102712772
2011-12-27,0.007713071150727649
2011-12-28,-0.00945412670476182
2011-12-29,-0.012735306330580514
2011-12-30,-0.004735476707182386
2012-01-03,0.03003548729238125
2012-01-04,-0.0032895426540406015
2012-01-05,6.322223372845206e-05
2012-01-06,0.0008732913820035912
2012-01-09,-0.0023797867552800087
2012-01-10,0.022258239444290267
2012-01-11,0.002348055375701594
2012-01-12,-0.006128698887331798
2012-01-13,0.0071670110077358545
2012-01-16,0.0016221735654996564
2012-01-17,0.01898197568577206
2012-01-18,-0.0023178251959906026
2012-01-19,0.012552569924145546
2012-01-20,0.005999858132263353
2012-01-23,-0.000465603288007518
2012-01-24,0.015943582375194214
2012-01-25,0.006018054422187115
2012-01-27,0.008955071062037441
2012-01-30,-0.022814901479942987
2012-01-31,0.021767184851403856
2012-02-01,0.006986203648760355
2012-02-02,0.006510780445565732
2012-02-03,0.01056097309606885
2012-02-06,0.006699403711750445
2012-02-07,-0.004954763050203981
2012-02-08,0.006166342187456197
2012-02-09,0.008200072906646953
2012-02-10,-0.005697651486356129
2012-02-13,0.0015967803430544996
2012-02-14,0.004784205192390807
2012-02-15,0.02117367933441728
2012-02-16,-0.001809316598601389
2012-02-17,0.007640061404398583
2012-02-21,0.007671396090022358
2012-02-22,-0.018322187184283887
2012-02-23,-0.004013290579059847
2012-02-24,-0.009896897659749845
2012-02-27,-0.027656794612663387
2012-02-28,0.01769821133763864
2012-02-29,0.0018028934481800647
2012-03-01,-0.008475650994548561
2012-03-02,0.0036638818972382233
2012-03-05,-0.01485031539972594
2012-03-06,-0.01103535424618985
2012-03-07,-0.0003734051596396779
2012-03-09,0.021433378638431977
2012-03-12,0.004862958765541654
2012-03-13,0.012967068782384641
2012-03-14,0.0063157539426588645
2012-03-15,-0.015381495959166968
2012-03-16,-0.011702836439644667
2012-03-19,-0.011508474451056095
2012-03-20,0.0033802656848120043
2012-03-21,0.01693683132759836
2012-03-22,-0.02577218838569368
2012-03-23,0.009470263113838983
2012-03-26,-0.017959984312352094
2012-03-27,0.011297260934515444
2012-03-28,-0.009273943932475727
2012-03-29,-0.0030654574390867073
2012-03-30,0.02228376559490159
2012-04-02,0.004211661864997884
2012-04-03,0.007605614952249603
2012-04-04,-0.006665835901845565
2012-04-09,-0.016766043352304694
2012-04-10,0.0017560980486462775
2012-04-11,-0.0031994831122376596
2012-04-12,0.00952052643128076
2012-04-13,-0.013239017207444477
2012-04-16,0.0035941438484491926
2012-04-17,0.012077096484755998
2012-04-18,0.0019452501478614526
2012-04-19,0.006094579385556793
2012-04-20,-0.007822467994285074
2012-04-23,-0.017204909624993044
2012-04-24,0.00423089488965838
2012-04-25,-0.003961750187553282
2012-04-26,-0.002502166640857171
2012-04-27,0.0003083158607018674
2012-04-30,0.01102629869634238
2012-05-02,-0.001716362147938504
2012-05-03,-0.009733907132363178
2012-05-04,-0.019766547986143027
2012-05-07,0.005352390914891362
2012-05-08,-0.022583237144103662
2012-05-09,-0.005042821909914006
2012-05-10,-0.0018308157369825856
2012-05-11,-0.0074384941865402255
2012-05-14,-0.00429008318777997
2012-05-15,0.007106196307577927
2012-05-16,-0.01725364197067538
2012-05-17,0.0024567533539605795
2012-05-18,0.004353778862483168
2012-05-22,-0.00634750970013281
2012-05-23,-0.005125777203313112
2012-05-24,0.01757748695340402
2012-05-25,-0.00020321486380266794
2012-05-28,0.013173958334390843
2012-05-29,0.0008922027131203923
2012-05-30,-0.007916888957933466
2012-05-31,-0.005367101491185887
2012-06-01,-0.01692671398152418
2012-06-04,0.001351903957286658
2012-06-05,0.0031200109335819946
2012-06-06,0.02714058403860763
2012-06-07,0.010461150903908
2012-06-08,0.0036964255001187096
2012-06-11,-0.0028155257153311976
2012-06-12,0.01215350351575396
2012-06-13,0.0010843223020839507
2012-06-14,-0.01310924495287964
2012-06-15,0.016539804211283652
2012-06-18,-0.014662147764778139
2012-06-19,0.007789124317959819
2012-06-20,0.0032666409844854687
2012-06-21,0.0086432855573779
2012-06-22,-0.003675710428627626
2012-06-25,-0.006120440371459533
2012-06-26,0.001201686933128108
2012-06-27,0.004112003271970844
2012-06-28,0.0014089915678230246
2012-06-29,0.0248860906366406
2012-07-02,-5.679463652956444e-05
2012-07-03,0.001769754524874917
2012-07-04,0.002757116023506428
2012-07-05,0.004656706469918981
2012-07-06,-0.0019446391500623072
2012-07-09,-0.007892770948501047
2012-07-10,0.0132199458969235
2012-07-11,-0.007332285285333639
2012-07-12,-0.013480158401750039
2012-07-13,-0.001529271504729059
2012-07-16,-0.005755687624308978
2012-07-17,-0.0008469413317297982
2012-07-18,0.004505602651746632
2012-07-19,0.00504836919305378
2012-07-20,-0.007197737118262219
2012-07-23,-0.016884926528955263
2012-07-24,0.002000752092925557
2012-07-25,-0.00363361612631477
2012-07-26,-0.013119999282962123
2012-07-27,0.01121000358729877
2012-07-30,0.019408979065827576
2012-07-31,0.005599929458278862
2012-08-01,0.0021968584221014834
2012-08-02,-0.0024359384433229802
2012-08-03,-0.00230763010487979
2012-08-06,0.012735553625573123
2012-08-07,0.010198622309721916
2012-08-08,0.0002435299671450816
2012-08-09,-0.0028233533426232993
2012-08-10,-0.00047922749776307234
2012-08-13,0.005155472083349568
2012-08-14,0.006049503744983293
2012-08-16,-0.00323921273413046
2012-08-17,0.0006243883745507009
2012-08-21,0.01014167866750203
2012-08-22,-0.0015045258717129944
2012-08-23,0.0004617572633175854
2012-08-24,-0.005304542887016916
2012-08-27,-0.0067896999946754025
2012-08-29,-0.01174104537301993
2012-08-30,0.005140138925224487
2012-08-31,-0.010696567362371883
2012-09-03,-0.0009037076407566584
2012-09-04,0.003846980593905577
2012-09-05,-0.009200290386331456
2012-09-06,0.0024272920075337386
2012-09-07,0.01960276282144217
2012-09-10,0.003988608782709102
2012-09-11,0.004937923764457274
2012-09-12,0.007577894131802447
2012-09-13,0.0008006548380166689
2012-09-14,0.02584358933331103
2012-09-17,0.005783196310569196
2012-09-18,-0.0017752281388536857
2012-09-20,-0.00821209092065133
2012-09-21,0.024348919045650126
2012-09-24,-0.003793733782301371
2012-09-25,0.00075810903044665
2012-09-26,-0.0018434131257124254
2012-09-27,-0.0024662359760189018
2012-09-28,0.009477874770864534
2012-10-01,0.0027140385821359655
2012-10-03,0.00217469800247328
2012-10-04,0.009784057731510025
2012-10-05,-0.007048401472376666
2012-10-08,-0.012422553983974943
2012-10-09,0.005026124741861446
2012-10-10,-0.009236897569122873
2012-10-11,0.009841438524261526
2012-10-12,-0.0056218911252959814
2012-10-15,0.0019712933975172303
2012-10-16,-0.006925327076076647
2012-10-17,0.0021665606600093767
2012-10-18,0.010273480136426792
2012-10-19,-0.0060423486092661665
2012-10-22,0.005771220015412784
2012-10-23,-0.004514165983925739
2012-10-25,0.0024392867397124295
2012-10-29,-0.006982713537108193
2012-10-30,-0.012021309646340173
2012-10-31,0.0038868064869830134
2012-11-01,0.0045007039065821375
2012-11-02,0.009283598556758567
2012-11-05,0.001140160934837295
2012-11-06,0.003534943543911931
2012-11-07,0.0062171292271889006
2012-11-08,-0.0037134360408294775
2012-11-09,-0.009190436679217989
2012-11-12,-0.00044851642908619777
2012-11-15,-0.009315417200509159
2012-11-16,-0.010165182073687593
2012-11-19,-0.0004755128708731552
2012-11-20,2.6905325376147813e-05
2012-11-21,0.007732677239436856
2012-11-22,0.002303783619401963
2012-11-23,-0.0002043480676846334
2012-11-26,0.001651464026839213
2012-11-27,0.016113606124935557
2012-11-29,0.016888559855538453
2012-11-30,0.009372268537928177
2012-12-03,-0.0015147741130177722
2012-12-04,0.0031121612139040416
2012-12-05,0.0019084379930875174
2012-12-06,0.005138862601968067
2012-12-07,-0.00397016991551854
2012-12-10,0.00025388658596198357
2012-12-11,-0.001710765071977491
2012-12-12,-0.001832525857525198
2012-12-13,-0.006218342793891255
2012-12-14,0.004790710362347276
2012-12-17,-0.0036975880786428313
2012-12-18,0.006618636854775263
2012-12-19,0.005546975807021157
2012-12-20,-0.00222863426913261
2012-12-21,-0.011679684367163802
2012-12-24,0.0013756295489937814
2012-12-26,0.008476985338926086
2012-12-27,-0.006029383723567037
2012-12-28,0.0064949350428471515
2012-12-31,-0.0005502203045275154
2013-01-02,0.01481743509598375
2013-01-03,0.0027077144701615867
2013-01-04,0.0011059532042860644
2013-01-07,-0.004623255329017686
2013-01-08,0.0022185466869673303
2013-01-09,-0.005044642846597446
2013-01-10,-0.0004773973080222145
2013-01-11,-0.0029111045491811488
2013-01-14,0.012150107904682364
2013-01-15,0.005388844474855894
2013-01-16,-0.00908083134121998
2013-01-17,0.006203813876608185
2013-01-18,0.004164007938021129
2013-01-21,0.0029472886846284353
2013-01-22,-0.005572574388951168
2013-01-23,0.0009584237077469017
2013-01-24,-0.005789434832539505
2013-01-25,0.009145062029183172
2013-01-28,2.4676400556721332e-05
2013-01-29,-0.004107307883982924
2013-01-30,0.0009665070704739352
2013-01-31,-0.003473805238461769
2013-02-01,-0.005958325862656894
2013-02-04,-0.0019438945962046322
2013-02-05,-0.005082013073346008
2013-02-06,0.0003860815163471072
2013-02-07,-0.003429216778715081
2013-02-08,-0.005961664511139566
2013-02-11,-0.0009575010873592933
2013-02-12,0.004170762773135264
2013-02-13,0.001762935670411124
2013-02-14,-0.006086291505428713
2013-02-15,-0.0016208437428339576
2013-02-18,0.001832795259055871
2013-02-19,0.0070114071991698905
2013-02-20,0.0005637768132327255
2013-02-21,-0.01539623406156752
2013-02-22,-0.00033329408771618207
2013-02-25,0.000760388994695336
2013-02-26,-0.016081458393314825
2013-02-27,0.006151435864131232
2013-02-28,-0.018077176721828157
2013-03-01,0.004670292272359843
2013-03-04,-0.003713408297517434
2013-03-05,0.014935724292001495
2013-03-06,0.005920993156224326
2013-03-07,0.007652851943975546
2013-03-08,0.01395575035978997
2013-03-11,-0.000563607599626711
2013-03-12,-0.0047653476368216515
2013-03-13,-0.010692545036311767
2013-03-14,0.009821381919884518
2013-03-15,-0.006170701154912373
2013-03-18,-0.0063803728356968134
2013-03-19,-0.015421816917123578
2013-03-20,-0.009012074180768975
2013-03-21,-0.006280198856235595
2013-03-22,-0.0013085478175716774
2013-03-25,-0.0031014095850241405
2013-03-26,0.0013746681660056223
2013-03-28,0.007232310747962538
2013-04-01,0.003837748481610424
2013-04-02,0.0076315926493432315
2013-04-03,-0.013168948793470324
2013-04-04,-0.017452960325511746
2013-04-05,-0.003864131335780677
2013-04-08,-0.0018564567084833458
2013-04-09,-0.008670081423453112
2013-04-10,0.011507499287045326
2013-04-11,0.006330291669064339
2013-04-12,-0.01176905510382896
2013-04-15,0.007182202318757875
2013-04-16,0.021417989176254947
2013-04-17,-4.394580453027964e-05
2013-04-18,0.016458102609584743
2013-04-22,0.008831527973868913
2013-04-23,0.0004284013057793631
2013-04-25,0.013511403233731597
2013-04-26,-0.007609565149353201
2013-04-29,0.0055453860244868425
2013-04-30,0.004410930824423511
2013-05-02,0.011593174115103801
2013-05-03,-0.009268838888589223
2013-05-06,0.004540451211160536
2013-05-07,0.012068796690554202
2013-05-08,0.0042516896717678145
2013-05-09,-0.0031601960062404705
2013-05-10,0.0073446958820698885
2013-05-13,-0.018931896238816203
2013-05-14,0.0024966436077198026
2013-05-15,0.024930994618493872
2013-05-16,0.003759127650507598
2013-05-17,0.0028161580707262417
2013-05-20,-0.004925384313636034
2013-05-21,-0.006975793048095481
2013-05-22,-0.0032108700979154446
2013-05-23,-0.021134089920608477
2013-05-24,0.002761369474992902
2013-05-27,0.016508633198256576
2013-05-28,0.004608697044323107
2013-05-29,-0.0011379260325724719
